phase,episode_index,seed,frame_index,time_s,x_m,y_m,z_m,quat_w,quat_x,quat_y,quat_z
audit,18,2006226,37,3.699999999999814,0.6474820995248761,-0.7858602313823979,1.2003373338429704,0.9994704981985143,-0.03253606974105549,0.00033285029736397924,-0.0001288693085213444
audit,18,2006226,38,3.799999999999803,0.7090235588640642,-0.7628807910211103,1.2004823354610203,0.9994592752245892,-0.03279138687038907,0.0024208959325033356,-0.0001462106025782091
audit,18,2006226,39,3.899999999999792,0.7710235784614468,-0.7335313877022803,1.200476740152992,0.9995659427556491,-0.029255211171564346,0.0034698930342423394,-0.00013617874289138758
audit,18,2006226,40,3.999999999999781,0.8336662252917,-0.6984700899342754,1.2003121570504267,0.9997095404552988,-0.02396877412807276,0.00251486150468406,-8.978342899670466e-05
audit,18,2006226,41,4.0999999999997705,0.8967827907636076,-0.6586977107272833,1.2000583813753232,0.9998195795394236,-0.018992541205184774,0.0003005698635130375,-3.74958202420486e-05
audit,18,2006226,42,4.1999999999997595,0.9599608434118899,-0.6152129238897073,1.1997700291495568,0.9999073310079248,-0.013490356848386082,-0.0018274552160731994,-8.72605886788756e-06
audit,18,2006226,43,4.2999999999997485,1.022797931011241,-0.5690854628893504,1.1994873554956205,0.9999660961610826,-0.0076714586061176005,-0.00299252999787908,-3.928040147655341e-06
audit,18,2006226,44,4.3999999999997375,1.0850518925120587,-0.5214219351138645,1.1992590901566043,0.9999872182671243,-0.003406152841586285,-0.0037364921477852273,-7.185147406950246e-06
audit,18,2006226,45,4.499999999999726,1.1465892280221777,-0.47306064290719385,1.1991049723120673,0.9999929823373955,-0.0009089675807800239,-0.003634413816208023,-9.49264250499419e-06
audit,18,2006226,46,4.599999999999715,1.2074489052407946,-0.42450188546060047,1.199017252733246,0.9999985348131112,0.00042343445140870825,-0.001658623309936191,-6.603877099766132e-06
audit,18,2006226,47,4.699999999999704,1.2679755543642883,-0.3760069468980571,1.1989884893558833,0.9999997488802648,0.0006750578162336892,0.00021569947502195322,-3.176319906291642e-06
audit,18,2006226,48,4.799999999999693,1.3285179894824815,-0.32763695678587473,1.1990103209610967,0.9999997245621547,0.0004079479272710795,0.0006200415292824036,-1.6142709956970195e-06
audit,18,2006226,49,4.899999999999682,1.3891715324911844,-0.2793660659095388,1.1990711997779042,0.9999994439985486,0.0010116446702071252,0.00029761698387884873,-1.336579065505788e-06
audit,18,2006226,50,4.999999999999671,1.4498543942327033,-0.23131472821496807,1.1991618613909583,0.9999951463551652,0.00277060412952642,-0.0014250960907892442,-1.0954462675191039e-05
audit,19,2006227,0,0.0,-1.6,0.17517148017682457,1.2,1.0,0.0,0.0,0.0
audit,19,2006227,1,0.10000000000000007,-1.5996573420564493,0.17485476836478817,1.2000770185407885,0.9997600818942453,0.014859693777012501,0.016065476072464446,0.0009320033425122532
audit,19,2006227,2,0.20000000000000015,-1.5961081566675075,0.17158007976815884,1.2006691971456522,0.9987873980177874,0.03337813203536721,0.036118106149396874,0.00226191752021756
audit,19,2006227,3,0.3000000000000002,-1.58552515899399,0.16187194060606774,1.2017492401998662,0.997877525641648,0.043196512918877286,0.048634936024572334,0.0030245807706315462
audit,19,2006227,4,0.4000000000000003,-1.5654504940925014,0.14381850337625499,1.2027441750932275,0.9975784223679586,0.044274377606936643,0.05355038154699517,0.003070398922780931
audit,19,2006227,5,0.5000000000000003,-1.5349455000150671,0.11717642689484739,1.2031562099373243,0.9978433646459335,0.04039522157763459,0.05167226343214104,0.002612067682273606
audit,19,2006227,6,0.6000000000000004,-1.4943848801148432,0.08266814278020929,1.2028180676415565,0.9984028836937145,0.034847485157074795,0.044424322054156536,0.0019530029011069763
audit,19,2006227,7,0.7000000000000005,-1.445149159168035,0.041365833824570986,1.2018558773826076,0.9989950819542339,0.02846274748283066,0.0345970071377118,0.0013211109328779757
audit,19,2006227,8,0.8000000000000006,-1.3891191464729389,-0.0054942676892909435,1.2005468659284866,0.9994650325269218,0.02131933778355376,0.024788274571364725,0.0008222142084153173
audit,19,2006227,9,0.9000000000000007,-1.3282026639453897,-0.056543049412088674,1.1991768731307477,0.9997684921518561,0.014456514767619241,0.015929413513227905,0.00047441153406918937
audit,19,2006227,10,1.0000000000000007,-1.264157480193411,-0.11045978121406791,1.1979525119123038,0.9999330704482047,0.009087492617005375,0.007155936102849071,0.0002543235208436602
audit,19,2006227,11,1.1000000000000008,-1.1986381918642859,-0.16616124660103895,1.1970024332349445,0.999990968783582,0.003928576209220391,0.001615226175234177,0.0001403019771758619
audit,19,2006227,12,1.2000000000000008,-1.132769714717468,-0.2226394248917475,1.1963694761822685,0.9999981317568057,-0.0010234817645083183,-0.0016372022305018684,9.239498949151052e-05
audit,19,2006227,13,1.300000000000001,-1.067211004922961,-0.2789385329790727,1.1960400705489638,0.9999806268159903,-0.004700031832923437,-0.004080371675431896,7.912307035535149e-05
audit,19,2006227,14,1.400000000000001,-1.002475436881935,-0.33433765625475514,1.195977440928669,0.9999498556980243,-0.006874140910068839,-0.007281747876362142,9.178297465946424e-05
audit,19,2006227,15,1.500000000000001,-0.9391949961150309,-0.3883685335156209,1.196150406942559,0.9998872135399476,-0.009514653181653307,-0.011619349658221898,0.00014929056624616243
audit,19,2006227,16,1.6000000000000012,-0.8782272676810887,-0.44049489341957593,1.1965497480498928,0.9997581064017694,-0.013773447825303948,-0.01714459219322964,0.0002894433987804202
audit,19,2006227,17,1.7000000000000013,-0.8206073043925224,-0.48989337363998103,1.1971430499445541,0.9995913211467992,-0.018970119293075648,-0.02138019480107888,0.0004610122233677389
audit,19,2006227,18,1.8000000000000014,-0.7671116676791575,-0.5355647644129773,1.1978162056062212,0.9994865891497262,-0.023974609919720304,-0.021248237244682208,0.0005372178669626286
audit,19,2006227,19,1.9000000000000015,-0.7176582310403755,-0.5765287608956101,1.1984176339844874,0.9994880151365917,-0.028733202005081705,-0.01407043827570637,0.0003653321504448011
audit,19,2006227,20,2.0000000000000013,-0.6708846804345616,-0.6119037386244228,1.198876196562338,0.9995190844796481,-0.030941734781456686,-0.0020514595129051795,1.798740461920766e-05
audit,19,2006227,21,2.0999999999999903,-0.6245108669587423,-0.6411936520807139,1.199301107781777,0.9994112360933095,-0.03275863900879843,0.010193288729011107,-0.0003867888571850733
audit,19,2006227,22,2.1999999999999793,-0.5761737733866185,-0.6640293785392021,1.199810596959235,0.9991909340667022,-0.03502236201267286,0.019757238895273557,-0.0007502994064029466
audit,19,2006227,23,2.2999999999999683,-0.5240205452577172,-0.6800249301209286,1.200308181307334,0.999074426739515,-0.03497325677683291,0.02502603239050599,-0.0009267406967909621
audit,19,2006227,24,2.3999999999999573,-0.46703370057299404,-0.6892494909959807,1.200554135895526,0.9992206229581364,-0.030152508660329383,0.025460937422903514,-0.0008447142645191699
audit,19,2006227,25,2.4999999999999463,-0.4051118146860672,-0.6925982296149557,1.200463016694497,0.9994824984499054,-0.023196269897293603,0.022277395720827566,-0.000621285027414949
audit,19,2006227,26,2.5999999999999353,-0.33884864563341527,-0.6914614041184184,1.2000949725171113,0.9997565796186374,-0.013562240541572932,0.017398154950395886,-0.0003890309216218981
audit,19,2006227,27,2.6999999999999242,-0.2691390209024042,-0.6876156816961915,1.1996399334909074,0.9998846951472793,-0.005991260309761807,0.013952012893260868,-0.00020626769050763381
audit,19,2006227,28,2.7999999999999132,-0.1966803805662882,-0.6825095236475726,1.1992512338554824,0.9999310207446764,-0.003238775741249957,0.011289581965559924,-9.707342571839879e-05
audit,19,2006227,29,2.899999999999902,-0.122019623117829,-0.6767462524087481,1.1989463432474163,0.9999663990464261,-0.0021846555749156864,0.00790101886630095,-4.426077186137012e-05
audit,19,2006227,30,2.999999999999891,-0.045802843206140836,-0.6705603315591322,1.1987286697552009,0.9999888884969929,-0.0008760616908528418,0.004631951672877736,-2.0546571146886682e-05
audit,19,2006227,31,3.09999999999988,0.031311212524457135,-0.6642477872423226,1.1986002667153093,0.9999961856727775,0.0025962366573614773,0.0009420207905266174,-2.8141513153311907e-05
audit,19,2006227,32,3.199999999999869,0.10859882739007982,-0.6584820468587419,1.1985733152138511,0.9999617728017698,0.008091119720003549,-0.003313665927428651,-7.959233236621977e-05
audit,19,2006227,33,3.299999999999858,0.18522205127485028,-0.654235500026732,1.198643825960219,0.9999140089266512,0.010305189883404554,-0.008109330264893223,-0.0001287491917956249
audit,19,2006227,34,3.399999999999847,0.2601734053879124,-0.6519586448347544,1.1988111976090985,0.9998228004567623,0.0090735779655123,-0.016492805515428782,-0.00015885821100120013
audit,19,2006227,35,3.499999999999836,0.33189332628830254,-0.6514512646224959,1.1990975167137568,0.9996702549232129,0.0068852525183984575,-0.02473765343091787,-0.00015238848087115625
audit,19,2006227,36,3.599999999999825,0.3988556174015284,-0.6522367570428216,1.1993948960058283,0.9996199893770547,0.0019174700936660128,-0.02749903102612971,-5.8641980923782607e-05
audit,19,2006227,37,3.699999999999814,0.4605880477707931,-0.6532644340700425,1.1995202680516175,0.9997214783302852,-0.009756653924321736,-0.021488913565641574,-7.94223862576298e-06
audit,19,2006227,38,3.799999999999803,0.5181738114433841,-0.6523412910453236,1.1995648473326583,0.9996567592232272,-0.02378541649765246,-0.010981945552342689,-0.0001207196461419617
audit,19,2006227,39,3.899999999999792,0.5735665784284962,-0.6467900559614099,1.199748037990065,0.9993916450092493,-0.03481355178250186,-0.0020673258177322292,-0.00028750992685404016
audit,19,2006227,40,3.999999999999781,0.628508334949085,-0.6344926450563908,1.2000374498448936,0.999195830727304,-0.039894034128303245,0.003999202751503487,-0.0004053091352673969
audit,19,2006227,41,4.0999999999997705,0.6842057209938176,-0.614460095910142,1.2002364428650876,0.9992126137026167,-0.03886426753483213,0.007969969527076765,-0.0004482324208076546
audit,19,2006227,42,4.1999999999997595,0.7414288163068589,-0.586858578099536,1.2002302040285058,0.9993698436265057,-0.034176364104021355,0.009577509184945895,-0.0004038618260713481
audit,19,2006227,43,4.2999999999997485,0.8004967872103821,-0.552599556139213,1.2000015743747003,0.9995948955509474,-0.026988312832145322,0.009032396790840157,-0.0003026006892455437
audit,19,2006227,44,4.3999999999997375,0.8612704311015678,-0.5130525449473132,1.1996114754485863,0.9998004744872522,-0.019331087400796674,0.005028810345856194,-0.0001770352329603016
audit,19,2006227,45,4.499999999999726,0.9230166446784526,-0.4697351957131684,1.1991627324479959,0.9999414802511792,-0.010816760638409096,-0.00014999620209697726,-0.00010612968772088767
audit,19,2006227,46,4.599999999999715,0.9847406268400223,-0.4242835683726565,1.1987697467575045,0.9999846159096727,-0.0027814122590655945,-0.004798120712445452,-9.86278751343884e-05
audit,19,2006227,47,4.699999999999704,1.0455352956975548,-0.37826189937247595,1.1985142536116289,0.999956299357096,0.003732488352808399,-0.008570364079465861,-0.00012948476023859272
audit,19,2006227,48,4.799999999999693,1.1046989248455064,-0.33295088597830835,1.1984019397660743,0.9999158809684676,0.008771211270362643,-0.009553795523874795,-0.00014775314805846976
audit,19,2006227,49,4.899999999999682,1.1619743956650346,-0.28929775115132184,1.1984003976768844,0.9998914281713761,0.010365814685502716,-0.010471810020247347,-0.0001514932746380141
audit,19,2006227,50,4.999999999999671,1.217206214391635,-0.24764640101680008,1.1984677781612316,0.9998936174924737,0.009673554773762128,-0.010915934091270455,-0.00013571576339192762
audit,19,2006227,51,5.09999999999966,1.2702968848380352,-0.2078766756246389,1.1985736033032797,0.9999081160647794,0.007967831433410734,-0.010966373627539421,-0.00010834894387789465
audit,19,2006227,52,5.199999999999649,1.3212364979116944,-0.16965057304196104,1.1987008299001527,0.9999271116105288,0.005194364227979987,-0.010898842539819601,-7.264835965480565e-05
audit,19,2006227,53,5.299999999999638,1.3700420542835308,-0.13243638802884578,1.1988395576120385,0.9999429556820413,0.0019695437574295455,-0.0104978643755273,-3.350825582118446e-05
stale-vision,0,2006208,0,0.0,-1.6,-0.09111753848661638,1.2,1.0,0.0,0.0,0.0
stale-vision,0,2006208,1,0.10000000000000007,-1.5996192559448537,-0.09139382620639135,1.2000783043595422,0.9997561904382136,0.012963673811013224,0.017851786621819108,0.0009036349936271812
stale-vision,0,2006208,2,0.20000000000000015,-1.595684188613065,-0.09425408304317026,1.2006753421276148,0.9987767479651296,0.029309916391374834,0.03976379188025786,0.0021857219937538503
stale-vision,0,2006208,3,0.3000000000000002,-1.584033076493895,-0.10278310476056814,1.2017584809787314,0.9978681823897699,0.03909905662877717,0.05217102224123658,0.0029221196384729797
stale-vision,0,2006208,4,0.4000000000000003,-1.5622255143996484,-0.1188852061847433,1.2027537871500147,0.9975728156537541,0.04227507884231047,0.055248093937306474,0.002990534034692158
stale-vision,0,2006208,5,0.5000000000000003,-1.5296533281448543,-0.14317955814842234,1.20316091372589,0.9978449250147053,0.040556920667102286,0.05151664046573737,0.0025840982031441564
stale-vision,0,2006208,6,0.6000000000000004,-1.487033275439604,-0.1753443493985515,1.202815826959607,0.9984066577273327,0.03570231094960143,0.043653498791536356,0.0019654113699463403
stale-vision,0,2006208,7,0.7000000000000005,-1.435878163600785,-0.21445898898589133,1.2018497254509517,0.998997285100105,0.029181139563123147,0.03392755101943351,0.0013441496347891186
stale-vision,0,2006208,8,0.8000000000000006,-1.3780643411514046,-0.25927816833591577,1.2005393023807411,0.9994658116176476,0.02212324805703634,0.02404060565334685,0.0008382020656597028
stale-vision,0,2006208,9,0.9000000000000007,-1.3155090675727978,-0.308442333749426,1.199169537221392,0.9997679929429835,0.015328038302582631,0.015125384552974885,0.00048401516235554797
stale-vision,0,2006208,10,1.0000000000000007,-1.2499511778432522,-0.360631554689406,1.1979542805552017,0.9999261521891823,0.009299500181509098,0.007819111707667975,0.0002663768262482796
stale-vision,0,2006208,11,1.1000000000000008,-1.1828231431101277,-0.41466699057635537,1.1970132450025617,0.9999879537838492,0.004296275130366953,0.0023690465441980266,0.00014807317512211402
stale-vision,0,2006208,12,1.2000000000000008,-1.1151982623063612,-0.46956567753160977,1.196384820696238,0.9999991306695964,0.0003886899425235404,-0.0012567386789435944,9.04879636167222e-05
stale-vision,0,2006208,13,1.300000000000001,-1.0477937417376564,-0.5245574627160055,1.1960529912900708,0.9999915697552663,-0.002484363569561779,-0.0032686821558813996,6.38201907688975e-05
stale-vision,0,2006208,14,1.400000000000001,-0.9810103264551113,-0.5790747463013194,1.195973609106938,0.999982143793302,-0.004464099626223117,-0.003972588751240864,4.947416367328777e-05
stale-vision,0,2006208,15,1.500000000000001,-0.9149916553364883,-0.6327254993463266,1.196093359404258,0.9999767174766968,-0.00572944744216345,-0.0037062758098553245,3.815965138620203e-05
stale-vision,0,2006208,16,1.6000000000000012,-0.8496903423217639,-0.6852583845546961,1.1963605301114777,0.9999751939698603,-0.006465122539796083,-0.0027951615431367717,2.659762653531366e-05
stale-vision,0,2006208,17,1.7000000000000013,-0.7849317546094092,-0.7365265610563033,1.1967295616047255,0.9999754439494429,-0.006840157963750752,-0.0015243115095113454,1.45453972921553e-05
stale-vision,0,2006208,18,1.8000000000000014,-0.7204699018215832,-0.7864545100995037,1.197161998859977,0.9999755212196096,-0.006995830012059675,-0.00012375854294208963,2.7991493409427814e-06
stale-vision,0,2006208,19,1.9000000000000015,-0.65603255264065,-0.8350102789027024,1.197625943982306,0.9999744468060952,-0.007041146072700854,0.0012360968578561241,-7.834760533692589e-06
